enrollment_id,student_id,course_id,enrollment_date,enrollment_status,semester,year,final_grade,grade_points,attendance_rate,assignment_avg,exam_score,project_score,participation_score,total_score,feedback,created_at
913,65,3,2025-10-22,registered,Fall,2025,,,76.75,85.64,97.59,81.25,95.78,89.89,N'Good work,showing consistent effort.',2025-12-05T23:12:47.0933333
914,249,79,2025-10-20,registered,Fall,2025,,,90.73,86.56,60.43,84.41,93.28,76.87,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.0966667
915,132,48,2025-12-02,registered,Fall,2025,,,78.27,89.89,56.67,74.30,99.00,74.01,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1000000
916,276,68,2025-11-09,registered,Fall,2025,,,81.54,67.06,99.21,82.49,88.68,85.84,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1000000
917,84,30,2025-11-03,registered,Fall,2025,,,79.11,74.36,66.25,83.61,89.17,74.46,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1033333
918,127,38,2025-10-19,registered,Fall,2025,,,88.59,86.44,81.02,94.48,90.93,86.14,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1033333
919,42,10,2025-10-22,registered,Fall,2025,,,76.51,93.20,77.80,98.27,91.17,85.93,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1066667
920,249,83,2025-11-28,registered,Fall,2025,,,79.33,67.38,58.33,91.04,97.46,71.51,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1100000
921,169,60,2025-11-30,registered,Fall,2025,,,86.16,97.65,66.62,77.98,90.71,80.44,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1100000
922,119,30,2025-11-22,registered,Fall,2025,,,87.14,84.47,95.19,75.99,87.08,88.01,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1133333
923,256,76,2025-10-26,registered,Fall,2025,,,87.89,93.15,83.05,85.05,80.47,86.10,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1133333
924,6,22,2025-10-25,registered,Fall,2025,,,95.19,92.12,97.70,82.15,90.97,93.05,N'Excellent performance,keep it up!',2025-12-05T23:12:47.1166667
925,1,18,2025-11-09,registered,Fall,2025,,,79.24,67.97,98.21,81.80,92.88,85.76,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1200000
926,251,67,2025-11-13,registered,Fall,2025,,,91.63,71.61,66.45,75.88,82.88,73.32,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1200000
927,195,44,2025-11-11,registered,Fall,2025,,,89.10,71.12,65.95,83.90,98.80,75.54,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1233333
928,253,68,2025-11-25,registered,Fall,2025,,,96.22,77.16,61.27,99.70,94.11,77.79,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1266667
929,188,56,2025-10-27,registered,Fall,2025,,,75.85,67.80,70.50,91.22,82.30,74.65,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1266667
930,288,78,2025-11-05,registered,Fall,2025,,,96.80,92.28,87.85,83.15,89.12,89.27,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1300000
931,203,54,2025-10-30,registered,Fall,2025,,,93.70,96.04,91.30,70.37,93.23,89.78,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1300000
932,83,10,2025-11-02,registered,Fall,2025,,,98.24,93.45,66.73,93.43,85.25,82.42,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1333333
933,152,46,2025-11-12,registered,Fall,2025,,,98.25,84.28,89.42,84.09,80.61,87.34,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1366667
934,10,20,2025-11-26,registered,Fall,2025,,,85.80,75.19,78.34,72.85,91.31,78.77,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1366667
935,294,76,2025-11-15,registered,Fall,2025,,,84.06,91.28,63.30,91.25,84.93,78.73,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1400000
936,194,44,2025-10-17,registered,Fall,2025,,,95.31,73.65,72.52,86.46,88.26,78.75,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1433333
937,74,20,2025-11-22,registered,Fall,2025,,,84.91,69.99,60.62,71.37,87.40,69.68,Needs to put more effort into assignments.,2025-12-05T23:12:47.1433333
938,19,15,2025-10-30,registered,Fall,2025,,,77.93,85.67,56.21,91.60,85.94,74.03,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1466667
939,298,82,2025-11-16,registered,Fall,2025,,,84.24,69.89,87.06,82.17,82.66,81.31,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1466667
940,174,59,2025-11-15,registered,Fall,2025,,,78.08,76.89,66.31,73.31,94.98,74.05,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1500000
941,207,48,2025-11-01,withdrawn,Fall,2025,,,88.59,72.34,96.74,98.73,89.85,89.43,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1533333
942,95,3,2025-10-15,registered,Fall,2025,,,95.21,98.08,96.62,96.97,94.00,96.63,N'Excellent performance,keep it up!',2025-12-05T23:12:47.1566667
943,75,10,2025-10-12,registered,Fall,2025,,,95.23,80.11,89.15,94.29,82.38,87.59,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1600000
944,296,68,2025-10-17,registered,Fall,2025,,,97.06,96.63,68.03,77.89,86.26,81.39,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1600000
945,75,27,2025-11-03,registered,Fall,2025,,,77.72,70.44,64.88,79.59,82.44,71.52,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1633333
946,172,38,2025-11-30,registered,Fall,2025,,,88.96,86.73,60.56,76.26,81.11,74.35,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1666667
947,190,41,2025-10-29,registered,Fall,2025,,,90.67,81.20,85.18,98.94,97.20,88.00,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1666667
948,8,15,2025-10-29,registered,Fall,2025,,,92.33,87.29,60.25,74.09,98.46,76.12,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1700000
949,64,15,2025-12-02,registered,Fall,2025,,,77.62,70.52,73.94,92.69,93.65,78.24,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1733333
950,241,88,2025-10-26,registered,Fall,2025,,,82.25,69.99,97.43,95.99,81.28,87.22,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1766667
951,196,56,2025-11-01,registered,Fall,2025,,,76.76,76.62,98.21,82.19,96.63,88.11,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1800000
952,143,37,2025-12-01,registered,Fall,2025,,,78.57,88.63,94.44,83.47,86.56,88.97,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1800000
953,267,63,2025-12-01,registered,Fall,2025,,,90.17,75.38,97.63,96.82,95.90,91.03,N'Excellent performance,keep it up!',2025-12-05T23:12:47.1833333
954,123,45,2025-11-14,registered,Fall,2025,,,78.68,89.56,93.80,90.76,84.43,89.84,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1866667
955,57,17,2025-11-11,registered,Fall,2025,,,88.59,75.29,63.07,99.13,90.57,76.84,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1900000
956,35,20,2025-11-27,registered,Fall,2025,,,88.27,72.26,89.18,84.38,96.17,84.84,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1900000
957,28,23,2025-11-10,registered,Fall,2025,,,86.96,87.39,68.56,94.46,98.36,81.97,N'Good work,showing consistent effort.',2025-12-05T23:12:47.1933333
958,141,56,2025-10-17,registered,Fall,2025,,,90.08,97.54,87.54,98.46,92.23,92.40,N'Excellent performance,keep it up!',2025-12-05T23:12:47.1933333
959,50,14,2025-11-28,registered,Fall,2025,,,84.62,71.03,73.05,85.92,81.51,76.48,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.1966667
960,47,15,2025-10-28,registered,Fall,2025,,,98.65,74.65,55.41,71.18,81.89,69.56,Needs to put more effort into assignments.,2025-12-05T23:12:47.2000000
961,83,22,2025-10-09,registered,Fall,2025,,,96.22,73.72,80.20,82.58,98.41,82.36,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2000000
962,222,72,2025-10-23,registered,Fall,2025,,,75.90,77.87,80.19,97.96,99.79,83.81,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2033333
963,222,83,2025-11-27,registered,Fall,2025,,,78.25,93.96,89.69,74.40,82.02,86.55,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2066667
964,247,78,2025-10-08,registered,Fall,2025,,,77.67,68.98,78.39,89.37,91.86,78.96,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2066667
965,15,10,2025-11-06,registered,Fall,2025,,,75.12,70.14,84.21,94.86,99.87,82.95,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2100000
966,125,55,2025-11-06,registered,Fall,2025,,,89.61,91.19,63.28,75.52,98.51,78.25,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2100000
967,86,11,2025-11-18,registered,Fall,2025,,,93.52,74.32,91.80,95.34,95.49,88.50,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2133333
968,44,29,2025-10-20,dropped,Fall,2025,,,85.62,67.91,57.30,79.93,90.64,69.51,Needs to put more effort into assignments.,2025-12-05T23:12:47.2166667
969,235,65,2025-11-27,withdrawn,Fall,2025,,,89.82,85.58,60.61,90.58,99.76,78.18,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2166667
970,65,8,2025-10-28,registered,Fall,2025,,,83.66,75.52,73.22,84.08,89.75,78.12,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2200000
971,242,88,2025-10-19,registered,Fall,2025,,,94.11,95.08,55.63,82.73,98.31,77.67,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2200000
972,95,21,2025-11-01,registered,Fall,2025,,,94.30,92.37,92.66,78.26,87.99,90.12,N'Excellent performance,keep it up!',2025-12-05T23:12:47.2233333
973,17,15,2025-11-28,registered,Fall,2025,,,81.69,85.26,80.01,86.43,83.17,82.77,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2266667
974,138,57,2025-11-15,registered,Fall,2025,,,97.16,95.94,71.17,84.29,85.45,83.36,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2300000
975,258,75,2025-10-22,registered,Fall,2025,,,92.69,77.12,82.42,81.55,91.49,82.90,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2300000
976,40,5,2025-11-06,registered,Fall,2025,,,80.16,98.82,60.14,93.77,84.89,79.33,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2333333
977,85,13,2025-11-14,registered,Fall,2025,,,78.44,87.66,72.46,82.56,97.59,80.89,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2333333
978,280,90,2025-11-07,registered,Fall,2025,,,78.06,94.82,93.50,72.15,82.14,87.95,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2366667
979,170,46,2025-12-02,registered,Fall,2025,,,83.08,83.45,70.76,89.41,85.35,79.42,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2400000
980,261,75,2025-11-11,registered,Fall,2025,,,88.79,76.11,78.16,98.95,93.08,83.32,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2400000
981,158,52,2025-12-05,registered,Fall,2025,,,85.59,84.69,75.35,81.79,93.86,81.53,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2433333
982,33,16,2025-11-08,withdrawn,Fall,2025,,,94.89,69.45,62.87,97.65,85.72,75.22,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2466667
983,275,81,2025-12-04,registered,Fall,2025,,,88.62,91.55,66.05,76.92,84.35,78.14,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2466667
984,241,85,2025-10-28,registered,Fall,2025,,,93.71,70.53,67.55,72.57,85.41,73.45,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2500000
985,235,84,2025-10-23,registered,Fall,2025,,,88.17,80.55,99.51,74.30,90.90,88.99,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2500000
986,233,63,2025-10-31,registered,Fall,2025,,,85.05,88.83,68.63,97.86,96.83,82.53,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2533333
987,55,22,2025-11-10,registered,Fall,2025,,,76.75,73.77,98.39,93.63,97.65,89.28,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2566667
988,234,81,2025-10-24,registered,Fall,2025,,,89.50,77.64,83.62,73.24,97.02,82.50,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2566667
989,268,74,2025-11-26,registered,Fall,2025,,,85.08,94.66,98.38,86.62,94.13,93.93,N'Excellent performance,keep it up!',2025-12-05T23:12:47.2600000
990,179,42,2025-10-13,dropped,Fall,2025,,,77.01,66.27,82.75,71.85,95.28,77.67,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2633333
991,185,60,2025-10-17,registered,Fall,2025,,,75.86,80.27,75.54,94.37,95.01,81.53,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2633333
992,257,84,2025-10-30,registered,Fall,2025,,,87.30,68.52,87.40,95.89,80.54,83.26,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2666667
993,133,60,2025-10-22,registered,Fall,2025,,,89.74,75.79,91.75,95.88,85.83,87.59,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2700000
994,176,31,2025-10-30,registered,Fall,2025,,,80.31,95.06,83.96,77.18,81.02,85.06,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2700000
995,44,16,2025-10-13,dropped,Fall,2025,,,79.50,71.25,64.16,92.52,90.24,74.33,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2733333
996,245,68,2025-10-18,registered,Fall,2025,,,96.92,99.04,85.07,74.57,90.41,88.71,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2733333
997,226,79,2025-10-31,registered,Fall,2025,,,97.92,85.88,55.79,73.80,84.02,73.05,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2766667
998,40,27,2025-11-07,registered,Fall,2025,,,90.16,95.86,97.66,76.27,91.53,92.64,N'Excellent performance,keep it up!',2025-12-05T23:12:47.2800000
999,73,19,2025-12-04,registered,Fall,2025,,,75.31,79.53,68.66,74.79,90.64,75.16,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.2800000
1000,80,25,2025-10-22,registered,Fall,2025,,,82.88,74.59,88.45,78.19,82.07,82.25,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2833333
1001,23,12,2025-10-11,registered,Fall,2025,,,79.84,93.83,94.88,98.58,92.41,93.42,N'Excellent performance,keep it up!',2025-12-05T23:12:47.2866667
1002,26,11,2025-11-27,withdrawn,Fall,2025,,,98.08,74.21,85.35,97.12,87.07,85.78,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2900000
1003,116,10,2025-11-10,registered,Fall,2025,,,75.88,92.18,88.68,95.77,82.04,88.67,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2900000
1004,226,90,2025-11-03,registered,Fall,2025,,,97.57,72.62,56.03,72.96,80.40,69.31,Needs to put more effort into assignments.,2025-12-05T23:12:47.2933333
1005,187,50,2025-11-02,registered,Fall,2025,,,86.36,81.22,85.43,70.54,84.24,82.12,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2933333
1006,151,56,2025-11-06,registered,Fall,2025,,,79.82,85.40,99.41,75.00,96.04,89.95,N'Good work,showing consistent effort.',2025-12-05T23:12:47.2966667
1007,274,62,2025-10-28,registered,Fall,2025,,,83.41,71.88,60.45,72.10,91.05,70.41,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3000000
1008,93,30,2025-12-05,registered,Fall,2025,,,85.16,79.84,59.25,86.98,81.67,73.39,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3000000
1009,23,22,2025-11-09,registered,Fall,2025,,,83.72,81.67,91.17,92.38,93.00,88.41,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3033333
1010,173,51,2025-10-31,registered,Fall,2025,,,91.16,81.34,66.30,76.33,92.33,76.65,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3066667
1011,95,27,2025-10-08,registered,Fall,2025,,,94.58,97.13,69.78,85.63,86.30,83.13,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3066667
1012,262,61,2025-11-09,registered,Fall,2025,,,80.03,66.97,89.22,70.22,84.37,79.40,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3100000
1013,130,53,2025-10-14,registered,Fall,2025,,,92.62,80.67,90.33,97.12,92.68,89.40,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3133333
1014,99,12,2025-10-30,registered,Fall,2025,,,84.26,68.81,56.56,72.82,95.58,68.73,Needs to put more effort into assignments.,2025-12-05T23:12:47.3133333
1015,158,38,2025-11-14,registered,Fall,2025,,,90.62,90.21,72.04,72.17,94.39,80.70,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3166667
1016,283,76,2025-11-05,registered,Fall,2025,,,85.22,80.36,86.87,90.71,92.53,86.22,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3200000
1017,2,12,2025-11-18,registered,Fall,2025,,,99.26,65.85,63.49,82.97,86.01,72.83,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3200000
1018,247,75,2025-10-10,registered,Fall,2025,,,85.19,98.67,59.71,87.99,84.34,78.70,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3233333
1019,123,50,2025-10-16,registered,Fall,2025,,,76.16,88.22,65.62,98.81,99.01,80.64,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3266667
1020,160,36,2025-10-17,registered,Fall,2025,,,76.71,65.45,70.86,95.87,92.41,76.00,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3300000
1021,139,42,2025-10-31,registered,Fall,2025,,,98.13,81.93,96.91,93.16,84.88,91.52,N'Excellent performance,keep it up!',2025-12-05T23:12:47.3300000
1022,249,82,2025-11-29,registered,Fall,2025,,,93.86,85.24,67.95,96.17,86.05,80.91,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3333333
1023,282,83,2025-11-28,registered,Fall,2025,,,96.35,86.55,91.39,75.39,91.07,88.24,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3333333
1024,14,18,2025-12-05,registered,Fall,2025,,,86.97,78.72,74.76,87.27,94.39,80.81,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3366667
1025,172,45,2025-10-19,registered,Fall,2025,,,87.37,80.50,83.42,83.43,84.77,83.22,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3400000
1026,1,6,2025-10-18,dropped,Fall,2025,,,94.32,75.93,57.90,89.54,89.60,73.97,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3400000
1027,253,80,2025-11-29,registered,Fall,2025,,,81.66,79.88,92.77,96.82,81.77,87.94,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3433333
1028,128,39,2025-10-18,registered,Fall,2025,,,95.31,84.34,86.54,91.29,90.64,87.99,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3466667
1029,96,24,2025-10-31,dropped,Fall,2025,,,77.48,99.92,71.53,98.65,97.80,85.92,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3466667
1030,15,25,2025-11-16,registered,Fall,2025,,,82.31,69.17,78.80,93.98,80.83,79.22,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3500000
1031,113,4,2025-10-31,registered,Fall,2025,,,87.89,80.66,74.91,85.09,81.33,79.81,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3500000
1032,164,50,2025-11-01,registered,Fall,2025,,,84.02,69.55,57.10,71.84,89.59,68.36,Needs to put more effort into assignments.,2025-12-05T23:12:47.3533333
1033,3,12,2025-11-26,registered,Fall,2025,,,75.16,88.34,69.70,96.22,89.83,80.90,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3566667
1034,24,15,2025-10-18,registered,Fall,2025,,,81.81,85.24,76.49,88.47,81.29,81.49,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3600000
1035,292,66,2025-10-29,registered,Fall,2025,,,91.43,89.10,78.87,87.50,83.10,84.40,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3600000
1036,117,13,2025-11-23,registered,Fall,2025,,,98.16,85.65,69.48,88.04,92.43,81.47,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3633333
1037,232,75,2025-11-09,registered,Fall,2025,,,79.06,88.21,89.45,71.57,91.42,85.62,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3633333
1038,193,51,2025-12-01,registered,Fall,2025,,,82.33,82.70,83.81,81.56,85.37,83.20,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3666667
1039,43,11,2025-10-13,registered,Fall,2025,,,78.66,75.40,77.46,87.24,90.76,79.86,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3700000
1040,239,69,2025-11-24,registered,Fall,2025,,,97.47,71.59,84.88,77.84,92.19,82.49,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3700000
1041,163,59,2025-11-13,registered,Fall,2025,,,95.22,87.33,68.84,80.15,91.78,80.09,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3733333
1042,132,40,2025-11-05,registered,Fall,2025,,,80.63,89.28,85.13,74.33,86.33,84.22,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3733333
1043,196,37,2025-11-28,registered,Fall,2025,,,92.99,97.36,81.18,97.07,85.86,89.26,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3766667
1044,25,30,2025-12-04,registered,Fall,2025,,,88.75,94.08,80.44,78.03,88.94,85.17,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3800000
1045,139,37,2025-10-30,registered,Fall,2025,,,92.38,74.14,68.96,97.26,86.01,78.55,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3800000
1046,79,24,2025-10-07,registered,Fall,2025,,,80.08,65.39,81.86,93.16,88.74,79.95,N'Satisfactory,room for improvement.',2025-12-05T23:12:47.3833333
1047,228,76,2025-11-30,registered,Fall,2025,,,86.93,69.83,94.58,94.15,91.81,87.29,N'Good work,showing consistent effort.',2025-12-05T23:12:47.3866667
