record_id,student_id,course_id,semester,year,grade,grade_points,status,credits_earned,created_at
2391,135,60,Spring,2024,C+,2.70,completed,5,2025-08-08T23:12:40.8566667
2392,65,21,Fall,2021,C+,2.70,completed,5,2025-02-21T23:12:40.8600000
2393,121,44,Spring,2024,A,4.00,completed,3,2024-10-25T23:12:40.8600000
2394,76,18,Fall,2021,C,2.00,completed,4,2025-01-28T23:12:40.8633333
2395,101,1,Fall,2021,B,3.00,completed,4,2024-09-11T23:12:40.8633333
2396,205,48,Fall,2021,F,0.00,completed,0,2025-01-29T23:12:40.8666667
2397,77,20,Fall,2021,B+,3.50,completed,3,2025-03-20T23:12:40.8666667
2398,48,26,Fall,2022,F,0.00,completed,0,2025-08-24T23:12:40.8700000
2399,20,25,Fall,2022,B,3.00,completed,5,2024-08-06T23:12:40.8700000
2400,125,32,Fall,2023,C+,2.70,completed,4,2024-10-04T23:12:40.8733333
2401,154,33,Spring,2022,A,4.00,completed,4,2025-04-02T23:12:40.8766667
2402,262,72,Spring,2022,B,3.00,completed,4,2025-09-18T23:12:40.8766667
2403,249,81,Spring,2024,B+,3.50,completed,5,2025-07-02T23:12:40.8800000
2404,190,60,Fall,2024,B,3.00,completed,5,2024-11-17T23:12:40.8800000
2405,268,83,Fall,2022,B,3.00,completed,5,2025-08-16T23:12:40.8866667
2406,216,77,Spring,2024,B+,3.50,completed,4,2025-04-27T23:12:40.8900000
2407,142,35,Spring,2021,C,2.00,completed,4,2024-08-11T23:12:40.8900000
2408,193,41,Fall,2022,C+,2.70,completed,4,2025-01-17T23:12:40.8933333
2409,75,24,Fall,2021,C+,2.70,completed,3,2025-11-09T23:12:40.8933333
2410,97,11,Fall,2021,C+,2.70,completed,4,2025-09-23T23:12:40.8966667
2411,1,21,Spring,2023,C+,2.70,completed,5,2024-12-22T23:12:40.8966667
2412,221,86,Fall,2021,B,3.00,completed,5,2025-10-10T23:12:40.8966667
2413,142,39,Spring,2022,C+,2.70,completed,4,2025-08-05T23:12:40.9000000
2414,67,20,Spring,2021,C+,2.70,completed,3,2025-02-18T23:12:40.9033333
2415,171,52,Spring,2024,C+,2.70,completed,3,2024-11-03T23:12:40.9066667
2416,98,3,Fall,2021,C+,2.70,completed,4,2025-04-14T23:12:40.9066667
2417,275,82,Fall,2021,C+,2.70,completed,3,2025-04-12T23:12:40.9100000
2418,56,12,Fall,2024,F,0.00,completed,0,2025-01-19T23:12:40.9100000
2419,128,41,Spring,2022,C+,2.70,completed,4,2025-08-08T23:12:40.9133333
2420,63,12,Spring,2022,C+,2.70,completed,4,2024-11-15T23:12:40.9133333
2421,295,69,Spring,2021,C+,2.70,completed,4,2025-01-04T23:12:40.9166667
2422,77,19,Fall,2022,C+,2.70,completed,4,2025-08-18T23:12:40.9166667
2423,77,30,Spring,2024,D,1.00,completed,0,2025-11-06T23:12:40.9200000
2424,266,81,Spring,2021,C,2.00,completed,5,2025-08-16T23:12:40.9200000
2425,173,57,Fall,2024,F,0.00,completed,0,2025-01-12T23:12:40.9233333
2426,298,61,Fall,2022,C+,2.70,completed,4,2024-11-02T23:12:40.9233333
2427,61,9,Fall,2023,C+,2.70,completed,4,2025-02-25T23:12:40.9266667
2428,40,13,Spring,2021,B,3.00,completed,3,2025-06-24T23:12:40.9300000
2429,180,49,Spring,2023,C+,2.70,completed,4,2025-01-18T23:12:40.9300000
2430,272,86,Spring,2024,C,2.00,completed,5,2024-09-15T23:12:40.9300000
2431,31,7,Fall,2022,C+,2.70,completed,4,2025-08-06T23:12:40.9333333
2432,5,16,Spring,2023,C+,2.70,completed,4,2025-10-07T23:12:40.9333333
2433,290,70,Spring,2021,C,2.00,completed,4,2024-07-29T23:12:40.9366667
2434,295,82,Spring,2023,A,4.00,completed,3,2025-08-08T23:12:40.9366667
2435,73,5,Spring,2021,C+,2.70,completed,4,2024-08-26T23:12:40.9400000
2436,101,25,Spring,2022,B,3.00,completed,5,2025-03-17T23:12:40.9400000
2437,134,31,Fall,2023,C+,2.70,completed,4,2024-09-01T23:12:40.9433333
2438,213,61,Spring,2022,A,4.00,completed,4,2025-01-26T23:12:40.9433333
2439,29,8,Fall,2021,B,3.00,completed,4,2025-10-21T23:12:40.9466667
2440,44,25,Spring,2024,B,3.00,completed,5,2024-12-28T23:12:40.9466667
2441,59,5,Spring,2022,C,2.00,completed,4,2024-09-06T23:12:40.9500000
2442,169,47,Spring,2023,C+,2.70,completed,4,2024-11-20T23:12:40.9500000
2443,101,7,Spring,2021,B,3.00,completed,4,2025-04-10T23:12:40.9533333
2444,128,36,Fall,2022,C,2.00,completed,4,2025-08-03T23:12:40.9533333
2445,47,28,Spring,2024,B+,3.50,completed,5,2024-09-15T23:12:40.9566667
2446,298,76,Spring,2022,C+,2.70,completed,4,2025-08-09T23:12:40.9566667
2447,158,48,Spring,2023,A,4.00,completed,4,2025-03-23T23:12:40.9600000
2448,164,52,Fall,2023,B+,3.50,completed,3,2025-06-16T23:12:40.9600000
2449,100,4,Spring,2021,C+,2.70,completed,4,2024-12-02T23:12:40.9600000
2450,103,11,Spring,2022,B,3.00,completed,4,2024-09-28T23:12:40.9633333
2451,22,13,Fall,2021,C+,2.70,completed,3,2025-11-14T23:12:40.9633333
2452,233,79,Spring,2024,C+,2.70,completed,4,2025-04-22T23:12:40.9666667
2453,233,81,Spring,2022,B,3.00,completed,5,2025-08-08T23:12:40.9700000
2454,263,90,Fall,2024,F,0.00,completed,0,2025-07-17T23:12:40.9700000
2455,194,41,Spring,2024,C+,2.70,completed,4,2024-11-29T23:12:40.9700000
2456,262,65,Fall,2023,C,2.00,completed,4,2024-09-09T23:12:40.9733333
2457,69,12,Spring,2021,D,1.00,completed,0,2025-06-11T23:12:40.9733333
2458,165,46,Fall,2024,C,2.00,completed,4,2024-11-19T23:12:40.9766667
2459,31,1,Fall,2024,C+,2.70,completed,4,2025-08-17T23:12:40.9766667
2460,14,9,Fall,2023,C,2.00,completed,4,2024-12-20T23:12:40.9800000
2461,163,55,Fall,2022,C,2.00,completed,3,2025-12-04T23:12:40.9800000
2462,268,68,Fall,2023,C,2.00,completed,4,2025-11-18T23:12:40.9800000
2463,66,2,Fall,2024,C+,2.70,completed,4,2025-06-13T23:12:40.9833333
2464,208,42,Fall,2023,C+,2.70,completed,4,2025-07-23T23:12:40.9866667
2465,79,9,Fall,2021,C+,2.70,completed,4,2025-02-06T23:12:40.9900000
2466,79,2,Spring,2021,C,2.00,completed,4,2025-08-27T23:12:40.9900000
2467,44,9,Fall,2024,C+,2.70,completed,4,2025-07-02T23:12:40.9900000
2468,115,12,Fall,2024,D,1.00,completed,0,2025-09-21T23:12:40.9933333
2469,181,31,Fall,2024,C+,2.70,completed,4,2024-12-01T23:12:40.9966667
2470,53,13,Fall,2024,F,0.00,completed,0,2025-11-16T23:12:40.9966667
2471,117,18,Spring,2024,D,1.00,completed,0,2025-04-20T23:12:40.9966667
2472,112,18,Fall,2022,C+,2.70,completed,4,2025-10-27T23:12:41.0000000
2473,86,17,Fall,2023,B+,3.50,completed,3,2025-08-11T23:12:41.0000000
2474,87,18,Spring,2022,C+,2.70,completed,4,2025-11-22T23:12:41.0033333
2475,249,84,Spring,2022,C+,2.70,completed,3,2024-08-28T23:12:41.0066667
2476,149,50,Fall,2023,B+,3.50,completed,4,2025-02-01T23:12:41.0066667
2477,132,35,Fall,2021,C+,2.70,completed,4,2025-01-18T23:12:41.0100000
2478,184,50,Fall,2024,D,1.00,completed,0,2025-11-19T23:12:41.0100000
2479,21,14,Spring,2022,C+,2.70,completed,3,2025-09-18T23:12:41.0100000
2480,6,16,Spring,2021,F,0.00,completed,0,2025-03-10T23:12:41.0133333
2481,119,22,Fall,2021,C,2.00,completed,5,2025-01-10T23:12:41.0133333
2482,58,22,Spring,2023,B+,3.50,completed,5,2025-04-21T23:12:41.0166667
2483,4,1,Fall,2021,B+,3.50,completed,4,2024-11-11T23:12:41.0200000
2484,171,59,Spring,2023,B,3.00,completed,3,2025-02-08T23:12:41.0200000
2485,42,23,Spring,2024,B+,3.50,completed,3,2025-07-02T23:12:41.0233333
2486,214,73,Fall,2023,B+,3.50,completed,3,2025-09-09T23:12:41.0233333
2487,19,18,Spring,2022,C+,2.70,completed,4,2024-11-09T23:12:41.0233333
2488,30,22,Spring,2022,A,4.00,completed,5,2025-02-11T23:12:41.0266667
2489,37,4,Spring,2023,B+,3.50,completed,4,2025-07-28T23:12:41.0300000
2490,28,16,Spring,2022,B+,3.50,completed,4,2025-10-14T23:12:41.0300000
2491,283,64,Fall,2021,A,4.00,completed,4,2025-03-06T23:12:41.0300000
2492,249,65,Spring,2022,B,3.00,completed,4,2025-11-03T23:12:41.0333333
2493,42,29,Fall,2022,D,1.00,completed,0,2024-08-19T23:12:41.0333333
2494,234,89,Fall,2022,B+,3.50,completed,3,2025-04-07T23:12:41.0366667
2495,168,44,Spring,2022,A,4.00,completed,3,2025-08-12T23:12:41.0366667
2496,64,11,Spring,2023,D,1.00,completed,0,2025-09-11T23:12:41.0400000
2497,235,69,Spring,2022,F,0.00,completed,0,2025-06-01T23:12:41.0400000
2498,251,77,Fall,2024,B+,3.50,completed,4,2024-08-16T23:12:41.0433333
2499,82,4,Spring,2022,C,2.00,completed,4,2025-10-06T23:12:41.0466667
2500,207,50,Spring,2023,A,4.00,completed,4,2025-04-28T23:12:41.0466667
2501,167,35,Spring,2024,B+,3.50,completed,4,2025-04-01T23:12:41.0466667
2502,6,17,Fall,2021,B,3.00,completed,3,2025-11-18T23:12:41.0500000
2503,299,62,Fall,2022,D,1.00,completed,0,2025-11-05T23:12:41.0500000
2504,2,5,Spring,2024,B+,3.50,completed,4,2025-10-20T23:12:41.0533333
2505,141,49,Fall,2022,C+,2.70,completed,4,2025-06-16T23:12:41.0566667
2506,202,37,Fall,2023,C+,2.70,completed,4,2025-12-03T23:12:41.0566667
2507,80,5,Fall,2022,D,1.00,completed,0,2025-10-25T23:12:41.0600000
2508,199,48,Spring,2024,D,1.00,completed,0,2025-06-06T23:12:41.0600000
2509,104,9,Spring,2023,D,1.00,completed,0,2025-11-11T23:12:41.0600000
2510,256,90,Spring,2024,C+,2.70,completed,5,2025-07-04T23:12:41.0633333
2511,184,46,Fall,2024,B+,3.50,completed,4,2025-11-09T23:12:41.0666667
2512,190,35,Fall,2023,B+,3.50,completed,4,2024-12-14T23:12:41.0666667
2513,142,55,Spring,2021,A,4.00,completed,3,2025-04-02T23:12:41.0700000
2514,27,6,Fall,2022,C,2.00,completed,4,2024-09-01T23:12:41.0733333
2515,218,71,Spring,2024,B+,3.50,completed,4,2025-03-02T23:12:41.0766667
2516,6,13,Spring,2023,C+,2.70,completed,3,2024-12-15T23:12:41.0800000
2517,165,41,Fall,2024,B,3.00,completed,4,2024-11-25T23:12:41.0800000
2518,69,24,Fall,2024,C,2.00,completed,3,2025-10-10T23:12:41.0800000
2519,174,51,Fall,2022,D,1.00,completed,0,2025-03-15T23:12:41.0833333
2520,83,18,Spring,2023,D,1.00,completed,0,2024-10-05T23:12:41.0833333
2521,229,71,Fall,2022,D,1.00,completed,0,2025-04-20T23:12:41.0866667
2522,140,56,Fall,2023,C+,2.70,completed,5,2025-09-11T23:12:41.0866667
2523,47,26,Spring,2022,B+,3.50,completed,5,2024-11-23T23:12:41.0900000
2524,229,63,Fall,2022,C+,2.70,completed,4,2024-08-01T23:12:41.0900000
2525,85,25,Spring,2022,F,0.00,completed,0,2024-09-03T23:12:41.0933333
2526,252,77,Spring,2023,C+,2.70,completed,4,2024-09-03T23:12:41.0933333
2527,37,11,Spring,2021,C+,2.70,completed,4,2024-08-23T23:12:41.0966667
2528,39,5,Fall,2022,C+,2.70,completed,4,2025-03-20T23:12:41.0966667
2529,41,11,Spring,2021,C,2.00,completed,4,2024-09-12T23:12:41.1000000
2530,142,56,Spring,2021,C,2.00,completed,5,2025-08-29T23:12:41.1000000
2531,44,8,Spring,2021,A,4.00,completed,4,2024-11-03T23:12:41.1033333
2532,144,51,Spring,2021,B+,3.50,completed,5,2024-10-12T23:12:41.1033333
2533,267,70,Spring,2023,B,3.00,completed,4,2025-11-15T23:12:41.1066667
2534,228,62,Spring,2021,A,4.00,completed,4,2025-05-01T23:12:41.1066667
2535,58,18,Spring,2024,C+,2.70,completed,4,2024-11-11T23:12:41.1100000
2536,253,84,Fall,2022,A,4.00,completed,3,2025-03-17T23:12:41.1100000
2537,109,11,Spring,2021,B+,3.50,completed,4,2024-11-11T23:12:41.1100000
2538,231,88,Spring,2024,C,2.00,completed,5,2024-09-01T23:12:41.1133333
2539,287,85,Fall,2021,C,2.00,completed,3,2025-02-05T23:12:41.1133333
2540,169,53,Spring,2023,C+,2.70,completed,5,2025-04-11T23:12:41.1166667
2541,80,29,Spring,2024,C,2.00,completed,5,2024-11-15T23:12:41.1200000
2542,107,29,Fall,2022,C+,2.70,completed,5,2025-02-19T23:12:41.1200000
2543,122,52,Spring,2022,C+,2.70,completed,3,2024-08-31T23:12:41.1233333
2544,139,52,Spring,2022,C+,2.70,completed,3,2025-09-15T23:12:41.1266667
2545,87,10,Fall,2023,B+,3.50,completed,4,2025-05-14T23:12:41.1266667
2546,72,29,Spring,2024,C,2.00,completed,5,2025-07-22T23:12:41.1266667
2547,210,33,Fall,2023,C,2.00,completed,4,2024-07-27T23:12:41.1300000
2548,45,2,Fall,2022,D,1.00,completed,0,2024-08-12T23:12:41.1300000
2549,203,59,Fall,2021,C,2.00,completed,3,2025-10-09T23:12:41.1333333
2550,187,60,Fall,2023,C+,2.70,completed,5,2024-11-13T23:12:41.1333333
2551,48,22,Spring,2023,B,3.00,completed,5,2024-12-21T23:12:41.1366667
2552,262,89,Spring,2023,F,0.00,completed,0,2025-03-11T23:12:41.1366667
2553,61,14,Fall,2021,D,1.00,completed,0,2024-11-07T23:12:41.1400000
2554,36,21,Spring,2024,B+,3.50,completed,5,2025-07-11T23:12:41.1400000
2555,3,20,Spring,2021,C+,2.70,completed,3,2025-01-10T23:12:41.1400000
2556,79,1,Fall,2021,F,0.00,completed,0,2024-08-03T23:12:41.1433333
2557,162,51,Fall,2024,C+,2.70,completed,5,2025-01-25T23:12:41.1466667
2558,186,47,Fall,2024,F,0.00,completed,0,2024-08-28T23:12:41.1466667
2559,146,42,Fall,2023,A,4.00,completed,4,2025-03-27T23:12:41.1500000
2560,219,80,Spring,2021,C,2.00,completed,4,2025-05-20T23:12:41.1533333
2561,136,41,Spring,2024,C+,2.70,completed,4,2025-10-08T23:12:41.1533333
2562,12,9,Fall,2023,A,4.00,completed,4,2025-04-17T23:12:41.1566667
2563,183,43,Spring,2022,A,4.00,completed,3,2025-07-31T23:12:41.1566667
2564,226,86,Fall,2021,B,3.00,completed,5,2024-10-04T23:12:41.1600000
2565,238,78,Spring,2022,A,4.00,completed,3,2024-10-28T23:12:41.1600000
2566,41,17,Spring,2024,B+,3.50,completed,3,2024-12-05T23:12:41.1600000
2567,289,89,Fall,2023,B,3.00,completed,3,2025-07-02T23:12:41.1633333
2568,182,45,Fall,2021,C+,2.70,completed,4,2025-08-07T23:12:41.1633333
2569,121,42,Fall,2024,C+,2.70,completed,4,2025-11-16T23:12:41.1666667
2570,114,24,Fall,2022,F,0.00,completed,0,2024-11-30T23:12:41.1666667
2571,289,87,Fall,2022,C+,2.70,completed,5,2025-07-20T23:12:41.1700000
2572,259,85,Fall,2024,A,4.00,completed,3,2025-05-08T23:12:41.1700000
2573,261,83,Spring,2024,C,2.00,completed,5,2025-11-14T23:12:41.1700000
2574,144,43,Fall,2021,C,2.00,completed,3,2025-07-07T23:12:41.1733333
2575,181,46,Spring,2022,C,2.00,completed,4,2025-06-01T23:12:41.1766667
2576,2,27,Fall,2024,C+,2.70,completed,3,2025-02-12T23:12:41.1766667
2577,43,20,Spring,2023,C+,2.70,completed,3,2024-08-17T23:12:41.1800000
2578,113,6,Fall,2024,D,1.00,completed,0,2024-11-19T23:12:41.1800000
2579,135,36,Spring,2023,C+,2.70,completed,4,2024-09-03T23:12:41.1833333
2580,210,31,Fall,2021,B+,3.50,completed,4,2025-11-02T23:12:41.1866667
2581,288,88,Fall,2023,F,0.00,completed,0,2025-01-19T23:12:41.1866667
2582,60,18,Spring,2021,A,4.00,completed,4,2025-07-05T23:12:41.1900000
2583,26,18,Fall,2021,B+,3.50,completed,4,2025-01-20T23:12:41.1900000
2584,35,13,Fall,2023,C+,2.70,completed,3,2025-11-27T23:12:41.1900000
2585,92,22,Spring,2023,C,2.00,completed,5,2024-09-25T23:12:41.1933333
2586,32,16,Fall,2022,C,2.00,completed,4,2025-06-09T23:12:41.1933333
2587,153,45,Spring,2021,C,2.00,completed,4,2025-10-24T23:12:41.1966667
2588,75,20,Spring,2022,C+,2.70,completed,3,2025-10-08T23:12:41.2000000
2589,239,86,Fall,2021,C,2.00,completed,5,2025-04-08T23:12:41.2000000
2590,4,22,Fall,2022,B,3.00,completed,5,2025-04-23T23:12:41.2000000
2591,171,53,Fall,2024,C,2.00,completed,5,2025-05-14T23:12:41.2033333
2592,132,58,Spring,2022,C,2.00,completed,5,2025-08-08T23:12:41.2033333
2593,94,5,Fall,2022,C,2.00,completed,4,2025-02-26T23:12:41.2066667
2594,244,72,Spring,2021,B,3.00,completed,4,2024-12-11T23:12:41.2066667
2595,299,78,Spring,2022,C+,2.70,completed,3,2025-01-27T23:12:41.2100000
2596,144,34,Spring,2022,B+,3.50,completed,4,2025-09-02T23:12:41.2100000
2597,34,7,Fall,2024,B,3.00,completed,4,2024-11-22T23:12:41.2133333
2598,256,71,Fall,2021,C+,2.70,completed,4,2025-07-30T23:12:41.2166667
2599,193,56,Spring,2022,C+,2.70,completed,5,2025-02-07T23:12:41.2166667
2600,82,21,Spring,2023,B+,3.50,completed,5,2024-08-15T23:12:41.2200000
2601,282,63,Spring,2022,C,2.00,completed,4,2025-09-20T23:12:41.2200000
2602,114,4,Spring,2021,C+,2.70,completed,4,2025-05-15T23:12:41.2233333
2603,173,60,Fall,2021,B+,3.50,completed,5,2025-07-20T23:12:41.2233333
2604,298,77,Fall,2021,F,0.00,completed,0,2024-08-13T23:12:41.2266667
2605,49,30,Fall,2024,B+,3.50,completed,5,2024-11-27T23:12:41.2266667
2606,231,90,Spring,2021,B+,3.50,completed,5,2025-10-08T23:12:41.2300000
2607,291,82,Fall,2023,F,0.00,completed,0,2025-03-28T23:12:41.2300000
2608,56,8,Fall,2021,C+,2.70,completed,4,2024-10-07T23:12:41.2333333
2609,144,48,Spring,2022,A,4.00,completed,4,2025-07-20T23:12:41.2333333
2610,149,49,Spring,2024,C,2.00,completed,4,2025-05-28T23:12:41.2366667
2611,86,22,Fall,2023,D,1.00,completed,0,2025-10-11T23:12:41.2400000
2612,85,26,Fall,2022,A,4.00,completed,5,2025-06-01T23:12:41.2400000
2613,222,64,Spring,2021,C+,2.70,completed,4,2025-09-28T23:12:41.2433333
2614,57,24,Spring,2021,C,2.00,completed,3,2024-09-14T23:12:41.2433333
2615,227,76,Spring,2021,C,2.00,completed,4,2025-06-12T23:12:41.2466667
2616,267,74,Fall,2021,B,3.00,completed,4,2025-11-20T23:12:41.2466667
2617,300,79,Spring,2021,C,2.00,completed,4,2025-01-22T23:12:41.2500000
2618,58,27,Fall,2024,B+,3.50,completed,3,2025-06-05T23:12:41.2500000
2619,246,78,Fall,2024,B,3.00,completed,3,2024-12-19T23:12:41.2533333
2620,65,6,Fall,2024,C+,2.70,completed,4,2025-04-05T23:12:41.2533333
2621,155,46,Fall,2022,C,2.00,completed,4,2025-06-06T23:12:41.2566667
2622,53,8,Fall,2022,C+,2.70,completed,4,2025-05-08T23:12:41.2566667
2623,231,81,Fall,2022,D,1.00,completed,0,2025-06-16T23:12:41.2600000
2624,165,44,Spring,2023,C+,2.70,completed,3,2024-11-24T23:12:41.2600000
2625,13,28,Spring,2021,A,4.00,completed,5,2025-07-04T23:12:41.2633333
2626,251,82,Fall,2024,C+,2.70,completed,3,2025-06-10T23:12:41.2633333
2627,191,52,Fall,2024,C+,2.70,completed,3,2024-12-05T23:12:41.2666667
2628,85,17,Fall,2023,F,0.00,completed,0,2024-09-30T23:12:41.2666667
2629,197,48,Fall,2023,C,2.00,completed,4,2024-12-17T23:12:41.2700000
2630,185,51,Spring,2024,A,4.00,completed,5,2025-05-30T23:12:41.2700000
2631,74,1,Spring,2021,C,2.00,completed,4,2025-06-08T23:12:41.2733333
2632,220,64,Spring,2024,C+,2.70,completed,4,2024-10-17T23:12:41.2766667
2633,86,13,Fall,2022,C+,2.70,completed,3,2025-10-05T23:12:41.2766667
2634,199,42,Spring,2024,C,2.00,completed,4,2025-07-30T23:12:41.2800000
2635,186,32,Spring,2023,C+,2.70,completed,4,2025-07-30T23:12:41.2800000
2636,206,56,Spring,2021,C+,2.70,completed,5,2024-11-15T23:12:41.2833333
2637,202,54,Fall,2023,B,3.00,completed,3,2025-05-22T23:12:41.2866667
2638,223,80,Spring,2022,C+,2.70,completed,4,2024-07-27T23:12:41.2866667
2639,70,12,Spring,2022,F,0.00,completed,0,2025-05-26T23:12:41.2900000
2640,145,60,Fall,2022,C,2.00,completed,5,2025-04-15T23:12:41.2900000
2641,243,68,Fall,2024,D,1.00,completed,0,2024-11-14T23:12:41.2933333
2642,82,18,Fall,2023,B,3.00,completed,4,2024-08-12T23:12:41.2933333
2643,22,24,Spring,2023,B,3.00,completed,3,2025-09-17T23:12:41.2966667
2644,299,73,Spring,2021,C+,2.70,completed,3,2025-10-20T23:12:41.3000000
2645,224,68,Fall,2021,C,2.00,completed,4,2025-07-07T23:12:41.3033333
2646,195,39,Spring,2024,F,0.00,completed,0,2025-08-12T23:12:41.3033333
2647,256,68,Fall,2023,C+,2.70,completed,4,2025-11-05T23:12:41.3066667
2648,166,46,Spring,2022,C+,2.70,completed,4,2024-12-16T23:12:41.3100000
2649,93,27,Spring,2021,C,2.00,completed,3,2025-01-09T23:12:41.3100000
2650,123,49,Fall,2024,A,4.00,completed,4,2025-04-11T23:12:41.3133333
2651,162,53,Spring,2022,A,4.00,completed,5,2025-05-18T23:12:41.3166667
2652,235,89,Fall,2022,B,3.00,completed,3,2025-04-22T23:12:41.3166667
2653,106,16,Fall,2022,B,3.00,completed,4,2024-12-21T23:12:41.3200000
2654,72,24,Spring,2021,F,0.00,completed,0,2025-08-24T23:12:41.3200000
2655,47,5,Fall,2024,C,2.00,completed,4,2025-02-23T23:12:41.3233333
2656,143,46,Fall,2023,C,2.00,completed,4,2025-10-28T23:12:41.3233333
2657,199,34,Fall,2024,A,4.00,completed,4,2024-11-25T23:12:41.3266667
2658,180,34,Spring,2023,C,2.00,completed,4,2024-07-24T23:12:41.3266667
2659,219,65,Fall,2021,C+,2.70,completed,4,2025-02-28T23:12:41.3300000
2660,257,64,Fall,2023,D,1.00,completed,0,2025-02-08T23:12:41.3300000
2661,297,88,Spring,2022,C+,2.70,completed,5,2025-04-23T23:12:41.3333333
2662,231,72,Spring,2023,C,2.00,completed,4,2024-09-17T23:12:41.3333333
2663,22,1,Spring,2024,B+,3.50,completed,4,2025-03-05T23:12:41.3366667
2664,275,73,Spring,2022,B,3.00,completed,3,2024-10-28T23:12:41.3366667
2665,106,10,Spring,2021,C+,2.70,completed,4,2025-11-11T23:12:41.3400000
2666,18,23,Spring,2022,C,2.00,completed,3,2025-02-12T23:12:41.3433333
2667,135,39,Fall,2021,C,2.00,completed,4,2025-04-18T23:12:41.3433333
2668,183,54,Fall,2022,D,1.00,completed,0,2025-11-10T23:12:41.3466667
2669,95,1,Fall,2021,C+,2.70,completed,4,2024-10-23T23:12:41.3466667
2670,114,26,Fall,2024,C,2.00,completed,5,2025-06-14T23:12:41.3500000
2671,173,32,Fall,2024,B+,3.50,completed,4,2025-06-13T23:12:41.3500000
2672,252,68,Spring,2022,C+,2.70,completed,4,2024-09-21T23:12:41.3500000
2673,46,6,Spring,2023,C+,2.70,completed,4,2025-10-23T23:12:41.3533333
2674,112,6,Fall,2023,D,1.00,completed,0,2025-11-08T23:12:41.3533333
2675,95,6,Spring,2022,B+,3.50,completed,4,2025-01-05T23:12:41.3566667
2676,57,27,Fall,2024,C+,2.70,completed,3,2024-08-10T23:12:41.3566667
2677,151,59,Fall,2024,C+,2.70,completed,3,2025-02-13T23:12:41.3600000
2678,270,83,Spring,2022,C+,2.70,completed,5,2024-10-24T23:12:41.3600000
2679,95,13,Fall,2024,D,1.00,completed,0,2025-08-26T23:12:41.3633333
2680,11,7,Spring,2024,C+,2.70,completed,4,2024-11-11T23:12:41.3633333
2681,86,28,Fall,2021,C+,2.70,completed,5,2025-05-28T23:12:41.3666667
2682,124,40,Spring,2023,C+,2.70,completed,4,2025-10-01T23:12:41.3666667
2683,32,8,Spring,2022,C+,2.70,completed,4,2024-08-08T23:12:41.3700000
2684,253,65,Fall,2021,A,4.00,completed,4,2025-03-30T23:12:41.3733333
2685,187,47,Spring,2021,C+,2.70,completed,4,2025-01-26T23:12:41.3733333
2686,112,15,Spring,2023,C+,2.70,completed,4,2024-09-17T23:12:41.3866667
2687,50,27,Fall,2021,D,1.00,completed,0,2024-12-17T23:12:41.3866667
2688,188,47,Fall,2021,B+,3.50,completed,4,2024-10-26T23:12:41.3900000
2689,184,56,Fall,2022,C+,2.70,completed,5,2025-10-18T23:12:41.3966667
2690,167,44,Spring,2023,D,1.00,completed,0,2025-09-03T23:12:41.4000000
2691,182,49,Spring,2024,C+,2.70,completed,4,2024-10-19T23:12:41.4000000
2692,36,7,Fall,2021,C,2.00,completed,4,2024-08-24T23:12:41.4033333
2693,207,60,Fall,2021,B,3.00,completed,5,2025-06-06T23:12:41.4066667
2694,200,45,Spring,2024,C+,2.70,completed,4,2025-08-17T23:12:41.4100000
2695,246,62,Fall,2024,D,1.00,completed,0,2025-09-15T23:12:41.4166667
2696,27,29,Fall,2022,C,2.00,completed,5,2025-07-27T23:12:41.4200000
2697,29,29,Fall,2024,A,4.00,completed,5,2024-08-06T23:12:41.4200000
2698,66,30,Spring,2023,C+,2.70,completed,5,2024-11-02T23:12:41.4266667
2699,235,75,Fall,2022,D,1.00,completed,0,2025-08-25T23:12:41.4266667
2700,19,23,Fall,2021,B+,3.50,completed,3,2025-04-06T23:12:41.4300000
2701,146,56,Spring,2021,C+,2.70,completed,5,2025-07-04T23:12:41.4300000
2702,16,2,Spring,2024,B,3.00,completed,4,2025-02-04T23:12:41.4333333
2703,60,13,Fall,2022,C+,2.70,completed,3,2024-11-04T23:12:41.4333333
2704,253,67,Fall,2023,B,3.00,completed,4,2025-03-05T23:12:41.4366667
2705,93,14,Fall,2024,B,3.00,completed,3,2025-09-05T23:12:41.4366667
